193 0.00292587 0.0568695
194 0.00233078 0.0545387
195 0.00305176 0.051487
196 0.00266647 0.0488205
197 0.00303268 0.0457878
198 0.00297928 0.0428085
199 0.0031662 0.0396423
200 0.00311279 0.0365295
201 0.003479 0.0330505
202 0.00321579 0.0298347
203 0.00324631 0.0265884
204 0.00323105 0.0233574
205 0.00300598 0.0203514
206 0.0026207 0.0177307
207 0.00267029 0.0150604
208 0.00218582 0.0128746
209 0.00190353 0.0109711
210 0.00143814 0.00953293
211 0.0014801 0.00805283
212 0.00109863 0.00695419
213 0.00112152 0.00583267
214 0.000919342 0.00491333
215 0.000766754 0.00414658
216 0.000640869 0.00350571
217 0.000637054 0.00286865
218 0.000476837 0.00239182
219 0.000434875 0.00195694
220 0.000389099 0.00156784
221 0.000411987 0.00115585
222 0.000259399 0.000896454
223 0.000217438 0.000679016
224 0.000205994 0.000473022
225 0.00018692 0.000286102
226 6.10352e-05 0.000225067
227 6.86646e-05 0.000156403
228 3.8147e-05 0.000118256
229 2.67029e-05 9.15527e-05
230 1.90735e-05 7.24792e-05
231 3.43323e-05 3.8147e-05
232 7.62939e-06 3.05176e-05
233 3.8147e-06 2.67029e-05
234 3.8147e-06 2.28882e-05
235 0 2.28882e-05
236 7.62939e-06 1.52588e-05
237 0 1.52588e-05
238 0 1.52588e-05
239 0 1.52588e-05
240 0 1.52588e-05
241 0 1.52588e-05
242 3.8147e-06 1.14441e-05
243 0 1.14441e-05
244 0 1.14441e-05
245 7.62939e-06 3.8147e-06
246 0 3.8147e-06
247 0 3.8147e-06
248 3.8147e-06 0
249 0 0
250 0 0
251 0 0
252 0 0
253 0 0
254 0 0
255 0 0
